date,station,max_temperature,min_temperature,mean_temperature
2012-05-07,Arties,17.3,2,9.65
2012-05-08,Arties,19.8,7.5,13.65
2012-05-09,Arties,24,7.4,15.7
2012-05-10,Arties,25.8,9.1,17.45
2012-05-11,Arties,29.8,10.4,20.1
2012-05-12,Arties,25.9,10.9,18.4
2012-05-13,Arties,16.1,8.1,12.1
2012-05-14,Arties,20.8,0.9,10.85
2012-05-15,Arties,16.4,2.7,9.55
2012-05-16,Arties,19.9,3.5,11.7
2012-05-17,Arties,26.2,4.6,15.4
2012-05-18,Arties,16.8,8.7,12.75
2012-05-19,Arties,20.2,6.3,13.25
2012-05-20,Arties,8.7,3.8,6.25
2012-05-21,Arties,6.3,1.3,3.8
2012-05-22,Arties,10.6,2.7,6.65
2012-05-23,Arties,20.7,4.5,12.6
2012-05-24,Arties,24.4,5.9,15.15
2012-05-25,Arties,25,8,16.5
2012-05-26,Arties,21.6,11.7,16.65
2012-05-27,Arties,20.9,7.2,14.05
2012-05-28,Arties,21.6,9.6,15.6
2012-05-29,Arties,24.2,7.3,15.75
2012-05-30,Arties,25.3,6.5,15.9
2012-05-31,Arties,25.6,8.1,16.85
2012-06-01,Arties,28.9,9,18.95
2012-06-02,Arties,28.4,11.2,19.8
2012-06-03,Arties,15.3,10.8,13.05
2012-06-04,Arties,18.6,8.4,13.5
2012-06-05,Arties,25.2,3.5,14.35
2012-06-06,Arties,23,10.7,16.85
2012-06-07,Arties,26.3,13.6,19.95
2012-06-08,Arties,14.4,9.7,12.05
2012-06-09,Arties,19.6,7.5,13.55
2012-06-10,Arties,20.3,9.7,15
2012-06-11,Arties,19.2,6.1,12.65
2012-06-12,Arties,14.2,3.4,8.8
2012-06-13,Arties,17.7,2.6,10.15
2012-06-14,Arties,24.4,6.4,15.4
2012-06-15,Arties,26.8,8.6,17.7
2012-06-16,Arties,28.6,10.9,19.75
2012-06-17,Arties,26.5,10.3,18.4
2012-06-18,Arties,22.6,12.5,17.55
2012-06-19,Arties,16.9,10.9,13.9
2012-06-20,Arties,25.5,9.6,17.55
2012-06-21,Arties,26.3,11.6,18.95
2012-06-22,Arties,17.9,10.5,14.2
2012-06-23,Arties,23.9,7.7,15.8
2012-06-24,Arties,26.7,10.2,18.45
2012-06-25,Arties,27.6,9.6,18.6
2012-06-26,Arties,29,10.7,19.85
2012-06-27,Arties,32.6,11.7,22.15
2012-06-28,Arties,30.6,14.1,22.35
2012-06-29,Arties,29.6,14.2,21.9
2012-06-30,Arties,28.6,11.8,20.2
2012-07-01,Arties,13.5,8.1,10.8
2012-07-02,Arties,20.6,8.3,14.45
2012-07-03,Arties,26.3,8,17.15
2012-07-04,Arties,23.7,11.2,17.45
2012-07-05,Arties,19.4,10.5,14.95
2012-07-06,Arties,20,10.5,15.25
2012-07-07,Arties,25.5,11.3,18.4
2012-07-08,Arties,19.1,10.9,15
2012-07-09,Arties,23.2,9,16.1
2012-07-10,Arties,21.5,12.1,16.8
2012-07-11,Arties,18.4,12.2,15.3
2012-07-12,Arties,21.5,10.3,15.9
2012-07-13,Arties,27.5,9.6,18.55
2012-07-14,Arties,17,11.3,14.15
2012-07-15,Arties,18.4,8.5,13.45
2012-07-16,Arties,23,6.9,14.95
2012-07-17,Arties,27.8,7.4,17.6
2012-07-18,Arties,30.1,8.3,19.2
2012-07-19,Arties,22.6,8.6,15.6
2012-07-20,Arties,20.4,9.7,15.05
2012-07-21,Arties,20,10.8,15.4
2012-07-22,Arties,21.1,9.7,15.4
2012-07-23,Arties,25,5,15
2012-07-24,Arties,27.6,8.7,18.15
2012-07-25,Arties,30,11.7,20.85
2012-07-26,Arties,30.2,13.7,21.95
2012-07-27,Arties,29.8,12.7,21.25
2012-07-28,Arties,22.5,11.7,17.1
2012-07-29,Arties,21,12.2,16.6
2012-07-30,Arties,26.8,11,18.9
2012-07-31,Arties,29.9,11.6,20.75
2012-08-01,Arties,29.2,12.9,21.05
2012-08-02,Arties,24.8,11.3,18.05
2012-08-03,Arties,22.9,14.3,18.6
2012-08-04,Arties,25.3,11.6,18.45
2012-08-05,Arties,24.3,12.3,18.3
2012-08-06,Arties,19.2,10.9,15.05
2012-08-07,Arties,26.6,7.4,17
2012-08-08,Arties,29.5,10.8,20.15
2012-08-09,Arties,31.7,12.1,21.9
2012-08-10,Arties,32.1,13.4,22.75
2012-08-11,Arties,29.8,12.7,21.25
2012-08-12,Arties,20.2,14,17.1
2012-08-13,Arties,25,9.3,17.15
2012-08-14,Arties,29,11.8,20.4
2012-08-15,Arties,27.6,13,20.3
2012-08-16,Arties,29.1,11.1,20.1
2012-08-17,Arties,33.6,12,22.8
2012-08-18,Arties,36.3,16.5,26.4
2012-08-19,Arties,33.3,17.1,25.2
2012-08-20,Arties,30.9,15.1,23
2012-08-21,Arties,33.6,15.8,24.7
2012-08-22,Arties,32.6,12.4,22.5
2012-08-23,Arties,31.4,14.1,22.75
2012-08-24,Arties,30.5,14.1,22.3
2012-08-25,Arties,22.5,13.4,17.95
2012-08-26,Arties,22.8,10.6,16.7
2012-08-27,Arties,29.8,8.4,19.1
2012-08-28,Arties,28.6,13,20.8
2012-08-29,Arties,28.6,13.1,20.85
2012-08-30,Arties,16.6,8.4,12.5
2012-08-31,Arties,17,7.4,12.2
2012-09-01,Arties,15.5,4.8,10.15
2012-09-02,Arties,13.3,7.8,10.55
2012-09-03,Arties,16,8.8,12.4
2012-09-04,Arties,19.8,9.8,14.8
2012-09-05,Arties,23,7.3,15.15
2012-09-06,Arties,25,8.3,16.65
2012-09-07,Arties,27.3,9.6,18.45
2012-09-08,Arties,27.7,10.4,19.05
2012-09-09,Arties,26.8,9.4,18.1
2012-09-10,Arties,25.9,9.7,17.8
2012-09-11,Arties,25,9.4,17.2
2012-09-12,Arties,17.9,10.8,14.35
2012-09-13,Arties,14.6,7.7,11.15
2012-09-14,Arties,21.6,3.6,12.6
2012-09-15,Arties,25.2,6.2,15.7
2012-09-16,Arties,29.9,7.6,18.75
2012-09-17,Arties,28.9,9.8,19.35
2012-09-18,Arties,18.8,10.7,14.75
2012-09-19,Arties,17,8.2,12.6
2012-09-20,Arties,25,5.1,15.05
2012-09-21,Arties,26.4,12.3,19.35
2012-09-22,Arties,27.1,9.1,18.1
2012-09-23,Arties,26.6,11.5,19.05
2012-09-24,Arties,19.4,8.4,13.9
2012-09-25,Arties,19.5,7.8,13.65
2012-09-26,Arties,11.6,3.5,7.55
2012-09-27,Arties,17.3,1.6,9.45
2012-09-28,Arties,14.7,7.2,10.95
2012-09-29,Arties,10.9,6.4,8.65
2012-09-30,Arties,12.9,6.2,9.55
2012-10-01,Arties,17.9,3.1,10.5
2012-10-02,Arties,20.2,2.9,11.55
2012-10-03,Arties,21.4,4.3,12.85
2012-10-04,Arties,20.4,5.4,12.9
2012-10-05,Arties,24.2,5.6,14.9
2012-10-06,Arties,24.5,5.7,15.1
2012-10-07,Arties,19.3,10.1,14.7
2012-10-08,Arties,26.7,10.3,18.5
2012-10-09,Arties,22.3,10.7,16.5
2012-10-10,Arties,19,8.1,13.55
2012-10-11,Arties,19.1,9.3,14.2
2012-10-12,Arties,14.3,8,11.15
2012-10-13,Arties,13.5,5.1,9.3
2012-10-14,Arties,17.8,1.5,9.65
2012-10-15,Arties,12.4,1.1,6.75
2012-10-16,Arties,18.6,0.6,9.6
2012-10-17,Arties,19.5,6.2,12.85
2012-10-18,Arties,19.9,9.5,14.7
2012-10-19,Arties,20.6,12.3,16.45
2012-10-20,Arties,19.2,10,14.6
2012-10-21,Arties,17,6.2,11.6
2012-10-22,Arties,12.9,4.7,8.8
2012-10-23,Arties,17.8,4.2,11
2012-10-24,Arties,20.2,4.4,12.3
2012-10-25,Arties,13.6,9.7,11.65
2012-10-26,Arties,13,8.6,10.8
2012-10-27,Arties,9.3,-1.2,4.05
2012-10-28,Arties,3.3,-4.1,-0.4
2012-10-29,Arties,10.7,-5.8,2.45
2012-10-30,Arties,13.2,-2.6,5.3
2012-10-31,Arties,10.7,-0.2,5.25
2012-11-01,Arties,13.8,-1.1,6.35
2012-11-02,Arties,14.2,-0.5,6.85
2012-11-03,Arties,17.5,6.3,11.9
2012-11-04,Arties,11.8,6,8.9
2012-11-05,Arties,10.6,0.6,5.6
2012-11-06,Arties,8.9,-2.2,3.35
2012-11-07,Arties,10.7,-4.4,3.15
2012-11-08,Arties,20.5,6.7,13.6
2012-11-09,Arties,17.8,8.6,13.2
2012-11-10,Arties,14.9,3,8.95
2012-11-11,Arties,5.8,1,3.4
2012-11-12,Arties,8.4,0.2,4.3
2012-11-13,Arties,11.9,-2.5,4.7
2012-11-14,Arties,17.9,3.6,10.75
2012-11-15,Arties,17.2,3.1,10.15
2012-11-16,Arties,17.9,2.4,10.15
2012-11-17,Arties,16,6.9,11.45
2012-11-18,Arties,10.6,6.3,8.45
2012-11-19,Arties,11.4,0.1,5.75
2012-11-20,Arties,14.3,-1.4,6.45
2012-11-21,Arties,11.3,4.4,7.85
2012-11-22,Arties,12.6,0.8,6.7
2012-11-23,Arties,16.8,1,8.9
2012-11-24,Arties,16.6,4.3,10.45
2012-11-25,Arties,15.7,3.2,9.45
2012-11-26,Arties,12.9,0.6,6.75
2012-11-27,Arties,1.9,0.4,1.15
2012-11-28,Arties,0.6,-0.8,-0.1
2012-11-29,Arties,1,-3.4,-1.2
2012-11-30,Arties,0,-11.3,-5.65
2012-12-01,Arties,0.3,-12.2,-5.95
2012-12-02,Arties,0.9,-12.5,-5.8
2012-12-03,Arties,5.6,-1,2.3
2012-12-04,Arties,2.7,-1.3,0.7
2012-12-05,Arties,1,-0.6,0.2
2012-12-06,Arties,2.2,-6.8,-2.3
2012-12-07,Arties,5.3,-7.3,-1
2012-12-08,Arties,2.3,-3.8,-0.75
2012-12-09,Arties,3.7,-8.6,-2.45
2012-12-10,Arties,4,-7.1,-1.55
2012-12-11,Arties,3.3,-9.8,-3.25
2012-12-12,Arties,6,-10,-2
2012-12-13,Arties,7.3,1.3,4.3
2012-12-14,Arties,10.3,3.2,6.75
2012-12-15,Arties,8.2,-0.4,3.9
2012-12-16,Arties,6.1,-1.4,2.35
2012-12-17,Arties,6.8,-1,2.9
2012-12-18,Arties,5.1,-3.9,0.6
2012-12-19,Arties,8.9,1.5,5.2
2012-12-20,Arties,9.4,1.3,5.35
2012-12-21,Arties,10.3,0.6,5.45
2012-12-22,Arties,12.6,2.2,7.4
2012-12-23,Arties,14.6,1.9,8.25
2012-12-24,Arties,21,3.7,12.35
2012-12-25,Arties,15.1,4.4,9.75
2012-12-26,Arties,5.2,-2,1.6
2012-12-27,Arties,9.8,-3,3.4
2012-12-28,Arties,10.4,1.5,5.95
2012-12-29,Arties,12.3,3.8,8.05
2012-12-30,Arties,6.7,-2.3,2.2
2012-12-31,Arties,10.5,-3.7,3.4
2013-01-01,Arties,6.6,0.9,3.75
2013-01-02,Arties,3.9,-0.4,1.75
2013-01-03,Arties,4.4,-4.7,-0.15
2013-01-04,Arties,9.1,-2,3.55
2013-01-05,Arties,8.4,-1.1,3.65
2013-01-06,Arties,12.3,-1.3,5.5
2013-01-07,Arties,14.4,1,7.7
2013-01-08,Arties,12.7,0.7,6.7
2013-01-09,Arties,13.2,-1.1,6.05
2013-01-10,Arties,5.9,-1.5,2.2
2013-01-11,Arties,5.1,-3.8,0.65
2013-01-12,Arties,7.6,-4.7,1.45
2013-01-13,Arties,1.3,-2,-0.35
2013-01-14,Arties,-0.7,-2,-1.35
2013-01-15,Arties,0.5,-2.1,-0.8
2013-01-16,Arties,5.9,-1.4,2.25
2013-01-17,Arties,2.4,-5.9,-1.75
2013-01-18,Arties,5.3,-6,-0.35
2013-01-19,Arties,6.4,0.8,3.6
2013-01-20,Arties,2,-3.5,-0.75
2013-01-21,Arties,3.1,-4.6,-0.75
2013-01-22,Arties,6,-6.5,-0.25
2013-01-23,Arties,0.7,-2.8,-1.05
2013-01-24,Arties,1.2,-3.1,-0.95
2013-01-25,Arties,3,-11,-4
2013-01-26,Arties,4.5,-6.4,-0.95
2013-01-27,Arties,8.4,-3,2.7
2013-01-28,Arties,5.7,-2.3,1.7
2013-01-29,Arties,8.8,-2.5,3.15
2013-01-30,Arties,10.7,-1.2,4.75
2013-01-31,Arties,9.2,-0.3,4.45
2013-02-01,Arties,12.2,0.1,6.15
2013-02-02,Arties,3,-3.6,-0.3
2013-02-03,Arties,1.9,-6.3,-2.2
2013-02-04,Arties,8,-3.8,2.1
2013-02-05,Arties,9.1,-0.7,4.2
2013-02-06,Arties,1.3,-1.8,-0.25
2013-02-07,Arties,-0.2,-4.3,-2.25
2013-02-08,Arties,1,-4.1,-1.55
2013-02-09,Arties,0.9,-4.8,-1.95
2013-02-10,Arties,7.2,-0.6,3.3
2013-02-11,Arties,3.2,-2.1,0.55
2013-02-12,Arties,3.6,-2,0.8
2013-02-13,Arties,4.9,-0.7,2.1
2013-02-14,Arties,7.6,0,3.8
2013-02-15,Arties,9.3,-3.3,3
2013-02-16,Arties,10.9,-6.1,2.4
2013-02-17,Arties,13,-5.1,3.95
2013-02-18,Arties,11.2,-0.9,5.15
2013-02-19,Arties,10.3,-1.8,4.25
2013-02-20,Arties,11.7,-4.5,3.6
2013-02-21,Arties,10.9,-5.3,2.8
2013-02-22,Arties,6.9,-2.1,2.4
2013-02-23,Arties,-2.1,-7.7,-4.9
2013-02-24,Arties,-4.3,-7.3,-5.8
2013-02-25,Arties,-2.6,-6.6,-4.6
2013-02-26,Arties,3.4,-9.8,-3.2
2013-02-27,Arties,5.6,-10.1,-2.25
2013-02-28,Arties,5.9,-8.3,-1.2
2013-03-01,Arties,3.3,-4.3,-0.5
2013-03-02,Arties,11.4,-6.2,2.6
2013-03-03,Arties,12.8,-1,5.9
2013-03-04,Arties,10.7,0,5.35
2013-03-05,Arties,10.1,2.8,6.45
2013-03-06,Arties,10.7,1.4,6.05
2013-03-07,Arties,14.5,1.2,7.85
2013-03-08,Arties,12.9,0.7,6.8
2013-03-09,Arties,12.8,0.5,6.65
2013-03-10,Arties,11.2,0.1,5.65
2013-03-11,Arties,11,-1.3,4.85
2013-03-12,Arties,7.2,-0.6,3.3
2013-03-13,Arties,0.9,-6.3,-2.7
2013-03-14,Arties,-1.4,-6,-3.7
2013-03-15,Arties,4.9,-5.5,-0.3
2013-03-16,Arties,7.8,-5.3,1.25
2013-03-17,Arties,9.5,1.7,5.6
2013-03-18,Arties,8.3,-1.4,3.45
2013-03-19,Arties,11,-3.3,3.85
2013-03-20,Arties,8.8,-1.4,3.7
2013-03-21,Arties,14.3,-3.2,5.55
2013-03-22,Arties,17.5,3.2,10.35
2013-03-23,Arties,12.2,1.3,6.75
2013-03-24,Arties,12.3,-0.8,5.75
2013-03-25,Arties,11.4,0.4,5.9
2013-03-26,Arties,13.1,2.4,7.75
2013-03-27,Arties,15.5,2.5,9
2013-03-28,Arties,14.6,2.9,8.75
2013-03-29,Arties,16,2.9,9.45
2013-03-30,Arties,10.3,3.1,6.7
2013-03-31,Arties,13.9,1.3,7.6
2013-04-01,Arties,8.4,2.8,5.6
2013-04-02,Arties,10,-0.4,4.8
2013-04-03,Arties,13.5,-1.5,6
2013-04-04,Arties,10.3,0.7,5.5
2013-04-05,Arties,2.9,-1.2,0.85
2013-04-06,Arties,1,-2.4,-0.7
2013-04-07,Arties,11.5,-4.1,3.7
2013-04-08,Arties,11.2,0.1,5.65
2013-04-09,Arties,13,0.9,6.95
2013-04-10,Arties,18.3,-0.3,9
2013-04-11,Arties,18.8,4.2,11.5
2013-04-12,Arties,15.7,2.4,9.05
2013-04-13,Arties,19,1.7,10.35
2013-04-14,Arties,22.7,7.4,15.05
2013-04-15,Arties,21.9,7.5,14.7
2013-04-16,Arties,22.5,5.4,13.95
2013-04-17,Arties,24,7.6,15.8
2013-04-18,Arties,19.4,5.1,12.25
2013-04-19,Arties,9.2,0.8,5
2013-04-20,Arties,9.2,1.1,5.15
2013-04-21,Arties,12.2,-1.3,5.45
2013-04-22,Arties,12.1,2.9,7.5
2013-04-23,Arties,17,-0.4,8.3
2013-04-24,Arties,19.1,2.2,10.65
2013-04-25,Arties,16.5,4.3,10.4
2013-04-26,Arties,11.3,6.2,8.75
2013-04-27,Arties,6,0,3
2013-04-28,Arties,1.7,-0.4,0.65
2013-04-29,Arties,4.5,-0.2,2.15
2013-04-30,Arties,14.6,1,7.8
2013-05-01,Arties,13.4,3.2,8.3
2013-05-02,Arties,13.7,3.6,8.65
2013-05-03,Arties,13.6,3.7,8.65
2013-05-04,Arties,15.7,5,10.35
2013-05-05,Arties,17,3.5,10.25
2013-05-06,Arties,20.4,1.8,11.1
2013-05-07,Arties,20.4,7.7,14.05
2013-05-08,Arties,21.1,7.5,14.3
2013-05-09,Arties,17,6,11.5
2013-05-10,Arties,14.3,6.1,10.2
2013-05-11,Arties,13.6,1.1,7.35
2013-05-12,Arties,16.3,5.4,10.85
2013-05-13,Arties,19.3,0.8,10.05
2013-05-14,Arties,18.5,3.4,10.95
2013-05-15,Arties,7.4,0.5,3.95
2013-05-16,Arties,7,0.5,3.75
2013-05-17,Arties,12.2,-0.7,5.75
2013-05-18,Arties,10.3,3.4,6.85
2013-05-19,Arties,12.8,2.3,7.55
2013-05-20,Arties,12.5,3.8,8.15
2013-05-21,Arties,11.7,3.3,7.5
2013-05-22,Arties,10.3,4.7,7.5
2013-05-23,Arties,9.9,3.7,6.8
2013-05-24,Arties,10.6,1.6,6.1
2013-05-25,Arties,10.9,0.4,5.65
2013-05-26,Arties,18,-2.7,7.65
2013-05-27,Arties,16.8,3.9,10.35
2013-05-28,Arties,10.6,1.2,5.9
2013-05-29,Arties,9.7,-0.6,4.55
2013-05-30,Arties,6.5,1.1,3.8
2013-05-31,Arties,7.7,3.4,5.55
2013-06-01,Arties,9.7,5.4,7.55
2013-06-02,Arties,12.4,7.1,9.75
2013-06-03,Arties,18.4,7.4,12.9
2013-06-04,Arties,20.8,3.5,12.15
2013-06-05,Arties,21.8,5.1,13.45
2013-06-06,Arties,23.3,5,14.15
2013-06-07,Arties,20.9,6.5,13.7
2013-06-08,Arties,15.2,7.1,11.15
2013-06-09,Arties,13.6,6.5,10.05
2013-06-10,Arties,19.8,7.1,13.45
2013-06-11,Arties,22.4,5.7,14.05
2013-06-12,Arties,26.4,10.1,18.25
2013-06-13,Arties,25.6,9,17.3
2013-06-14,Arties,25.9,10.3,18.1
2013-06-15,Arties,21,9.9,15.45
2013-06-16,Arties,27.7,10.3,19
2013-06-17,Arties,26.5,12.1,19.3
2013-06-18,Arties,14.1,8.3,11.2
2013-06-19,Arties,16.264,4.825,10.54
2013-06-20,Arties,16.264,3.597,9.93
2013-06-21,Arties,12.854,2.281,7.57
2013-06-22,Arties,20.068,2.368,11.22
2013-06-23,Arties,13.51,3.421,8.47
2013-06-24,Arties,17.576,0.175,8.88
2013-06-25,Arties,17.576,2.018,9.8
2013-06-26,Arties,19.281,1.93,10.61
2013-06-27,Arties,17.313,2.456,9.88
2013-06-28,Arties,14.297,4.386,9.34
2013-06-29,Arties,21.904,5.088,13.5
2013-06-30,Arties,25.577,6.579,16.08
2012-01-01,Baserca,10.7,1.9,6.3
2012-01-02,Baserca,3.4,0.4,1.9
2012-01-03,Baserca,8.5,-1.3,3.6
2012-01-04,Baserca,7.2,1,4.1
2012-01-05,Baserca,11.4,5.1,8.25
2012-01-06,Baserca,6.1,0.8,3.45
2012-01-07,Baserca,8.3,3.4,5.85
2012-01-08,Baserca,9.5,4.1,6.8
2012-01-09,Baserca,10.1,4,7.05
2012-01-10,Baserca,11.2,1,6.1
2012-01-11,Baserca,10.4,1.5,5.95
2012-01-12,Baserca,9.9,0.7,5.3
2012-01-13,Baserca,9,-0.7,4.15
2012-01-14,Baserca,8.5,-1.1,3.7
2012-01-15,Baserca,6.1,-3.2,1.45
2012-01-16,Baserca,3.7,-4.1,-0.2
2012-01-17,Baserca,6.3,-2.9,1.7
2012-01-18,Baserca,7.4,-2.3,2.55
2012-01-19,Baserca,11.3,3.9,7.6
2012-01-20,Baserca,6.8,4.2,5.5
2012-01-21,Baserca,8.3,4,6.15
2012-01-22,Baserca,8.8,5,6.9
2012-01-23,Baserca,10,5,7.5
2012-01-24,Baserca,8.6,3.6,6.1
2012-01-25,Baserca,10.2,1,5.6
2012-01-26,Baserca,7.8,-0.6,3.6
2012-01-27,Baserca,2.6,-1.9,0.35
2012-01-28,Baserca,2.1,-5.1,-1.5
2012-01-29,Baserca,-4.5,-6.2,-5.35
2012-01-30,Baserca,2.1,-5.4,-1.65
2012-01-31,Baserca,3.4,-3.6,-0.1
2012-02-01,Baserca,1.6,-4,-1.2
2012-02-02,Baserca,-4.1,-10.1,-7.1
2012-02-03,Baserca,-8.5,-12.8,-10.65
2012-02-04,Baserca,-10,-12.7,-11.35
2012-02-05,Baserca,-1.4,-10.8,-6.1
2012-02-06,Baserca,-2.9,-8.2,-5.55
2012-02-07,Baserca,-7.3,-9,-8.15
2012-02-08,Baserca,2.2,-7.8,-2.8
2012-02-09,Baserca,2.7,-6.5,-1.9
2012-02-10,Baserca,-1.5,-7.8,-4.65
2012-02-11,Baserca,-6.5,-9,-7.75
2012-02-12,Baserca,-6.4,-10.4,-8.4
2012-02-13,Baserca,-4.1,-9.7,-6.9
2012-02-14,Baserca,-2.9,-5.4,-4.15
2012-02-15,Baserca,1.2,-4.6,-1.7
2012-02-16,Baserca,0.5,-3.2,-1.35
2012-02-17,Baserca,7.4,-2.5,2.45
2012-02-18,Baserca,8.6,-4.9,1.85
2012-02-19,Baserca,4.1,-2.8,0.65
2012-02-20,Baserca,0.4,-4.1,-1.85
2012-02-21,Baserca,6,-4.3,0.85
2012-02-22,Baserca,5.8,-1.3,2.25
2012-02-23,Baserca,8.6,3.2,5.9
2012-02-24,Baserca,14.9,2.8,8.85
2012-02-25,Baserca,11.4,1.6,6.5
2012-02-26,Baserca,8.9,5.9,7.4
2012-02-27,Baserca,9.5,4.1,6.8
2012-02-28,Baserca,13.1,-0.4,6.35
2012-02-29,Baserca,14.4,0.5,7.45
2012-03-01,Baserca,13.9,1.7,7.8
2012-03-02,Baserca,11.8,0.7,6.25
2012-03-03,Baserca,6.4,0.9,3.65
2012-03-04,Baserca,7.5,0.3,3.9
2012-03-05,Baserca,0.9,-3,-1.05
2012-03-06,Baserca,0.1,-3.7,-1.8
2012-03-07,Baserca,8.3,-4,2.15
2012-03-08,Baserca,2.4,-1.5,0.45
2012-03-09,Baserca,6.2,-1.3,2.45
2012-03-10,Baserca,7.7,-2.1,2.8
2012-03-11,Baserca,10.4,2.9,6.65
2012-03-12,Baserca,16.4,2.6,9.5
2012-03-13,Baserca,18,4.6,11.3
2012-03-14,Baserca,17.3,4.4,10.85
2012-03-15,Baserca,17.7,4,10.85
2012-03-16,Baserca,13.7,3.2,8.45
2012-03-17,Baserca,11.5,0.3,5.9
2012-03-18,Baserca,6.3,-0.5,2.9
2012-03-19,Baserca,2.6,-0.6,1
2012-03-20,Baserca,3.7,-0.9,1.4
2012-03-21,Baserca,5.4,-1,2.2
2012-03-22,Baserca,4,-0.8,1.6
2012-03-23,Baserca,9.9,-1.4,4.25
2012-03-24,Baserca,14.2,-0.2,7
2012-03-25,Baserca,13.5,0.2,6.85
2012-03-26,Baserca,12.3,1.8,7.05
2012-03-27,Baserca,11.7,1.2,6.45
2012-03-28,Baserca,13.4,3.1,8.25
2012-03-29,Baserca,13,2.8,7.9
2012-03-30,Baserca,14,7.4,10.7
2012-03-31,Baserca,17.3,3.5,10.4
2012-04-01,Baserca,15.4,4.7,10.05
2012-04-02,Baserca,10,3.5,6.75
2012-04-03,Baserca,6.9,2.4,4.65
2012-04-04,Baserca,5.3,3,4.15
2012-04-05,Baserca,4.1,1.8,2.95
2012-04-06,Baserca,7.5,-0.8,3.35
2012-04-07,Baserca,6.1,-3.6,1.25
2012-04-08,Baserca,7.7,1.8,4.75
2012-04-09,Baserca,13.5,-0.1,6.7
2012-04-10,Baserca,8.5,0.1,4.3
2012-04-11,Baserca,6.3,-2.8,1.75
2012-04-12,Baserca,8.1,0.1,4.1
2012-04-13,Baserca,4.7,0.8,2.75
2012-04-14,Baserca,4.4,-1.9,1.25
2012-04-15,Baserca,2.5,-2.2,0.15
2012-04-16,Baserca,-0.8,-3.5,-2.15
2012-04-17,Baserca,9.6,-2.5,3.55
2012-04-18,Baserca,6,-0.6,2.7
2012-04-19,Baserca,4.6,-0.6,2
2012-04-20,Baserca,7.6,-1.8,2.9
2012-04-21,Baserca,7.3,-0.4,3.45
2012-04-22,Baserca,7.1,0.8,3.95
2012-04-23,Baserca,4.4,-0.1,2.15
2012-04-24,Baserca,6.8,-1.4,2.7
2012-04-25,Baserca,11.2,0.1,5.65
2012-04-26,Baserca,15.2,5.8,10.5
2012-04-27,Baserca,13.6,6.8,10.2
2012-04-28,Baserca,13,2.8,7.9
2012-04-29,Baserca,4.7,1.1,2.9
2012-04-30,Baserca,2.2,-1.1,0.55
2012-05-01,Baserca,7.5,-1.1,3.2
2012-05-02,Baserca,10.8,0.5,5.65
2012-05-03,Baserca,12.1,1.9,7
2012-05-04,Baserca,6.8,3.1,4.95
2012-05-05,Baserca,9.6,2.5,6.05
2012-05-06,Baserca,9.8,0.9,5.35
2012-05-07,Baserca,12.6,1.7,7.15
2012-05-08,Baserca,11.7,6,8.85
2012-05-09,Baserca,19.3,6.4,12.85
2012-05-10,Baserca,22.2,7.8,15
2012-05-11,Baserca,24.5,10.4,17.45
2012-05-12,Baserca,23.9,12.7,18.3
2012-05-13,Baserca,18.4,9.7,14.05
2012-05-14,Baserca,17.7,3.9,10.8
2012-05-15,Baserca,15.6,6.9,11.25
2012-05-16,Baserca,17.4,3.3,10.35
2012-05-17,Baserca,18.6,6.2,12.4
2012-05-18,Baserca,16.9,7.8,12.35
2012-05-19,Baserca,15.2,5.9,10.55
2012-05-20,Baserca,7.7,3.3,5.5
2012-05-21,Baserca,5.8,3.5,4.65
2012-05-22,Baserca,9.2,3.4,6.3
2012-05-23,Baserca,15.8,8.4,12.1
2012-05-24,Baserca,19.8,10.8,15.3
2012-05-25,Baserca,20.1,8.9,14.5
2012-05-26,Baserca,20.6,10.1,15.35
2012-05-27,Baserca,18.7,8.9,13.8
2012-05-28,Baserca,18.8,7.9,13.35
2012-05-29,Baserca,18,8.3,13.15
2012-05-30,Baserca,20.5,8.1,14.3
2012-05-31,Baserca,22.2,9.7,15.95
2012-06-01,Baserca,24.2,11.1,17.65
2012-06-02,Baserca,23.4,11.1,17.25
2012-06-03,Baserca,15.2,9.5,12.35
2012-06-04,Baserca,15.9,7.8,11.85
2012-06-05,Baserca,20.2,6.5,13.35
2012-06-06,Baserca,20,10.2,15.1
2012-06-07,Baserca,20.4,11.8,16.1
2012-06-08,Baserca,17.6,10.2,13.9
2012-06-09,Baserca,15.4,7,11.2
2012-06-10,Baserca,12.9,8.4,10.65
2012-06-11,Baserca,13.8,6,9.9
2012-06-12,Baserca,11.7,4.1,7.9
2012-06-13,Baserca,14.8,4.3,9.55
2012-06-14,Baserca,19.7,6,12.85
2012-06-15,Baserca,21.7,9.6,15.65
2012-06-16,Baserca,24,9.7,16.85
2012-06-17,Baserca,21.5,11.3,16.4
2012-06-18,Baserca,18.1,11.2,14.65
2012-06-19,Baserca,13.2,10.3,11.75
2012-06-20,Baserca,20.1,9.5,14.8
2012-06-21,Baserca,21.8,11.9,16.85
2012-06-22,Baserca,20.2,10.1,15.15
2012-06-23,Baserca,21.3,10,15.65
2012-06-24,Baserca,23.9,12.3,18.1
2012-06-25,Baserca,23.4,12.9,18.15
2012-06-26,Baserca,25.8,14,19.9
2012-06-27,Baserca,26.5,14.2,20.35
2012-06-28,Baserca,25.3,12.5,18.9
2012-06-29,Baserca,24.6,15.5,20.05
